UserEmail,Role,Action,Module,IPAddress,Status,CreatedAt
test.faculty.mech.2@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,85.72.67.185,failed,2026-06-13T11:57:50.703Z
test.student.eee.2@kathir.edu,student,MESSAGE_SENT,Messaging,56.39.63.84,success,2026-06-19T16:30:37.596Z
test.student.mech.10@kathir.edu,student,CONVERSATION_CREATED,Messaging,59.230.224.23,success,2026-03-09T07:47:27.913Z
test.student.civil.5@kathir.edu,student,QUERY_CREATED,HelpDesk,66.229.183.55,failed,2026-02-11T05:58:41.798Z
test.student.mech.9@kathir.edu,student,CONVERSATION_CREATED,Messaging,42.88.122.149,success,2026-04-02T22:22:36.553Z
test.student.mech.10@kathir.edu,student,QUERY_CREATED,HelpDesk,175.144.189.67,success,2026-04-29T11:34:37.022Z
test.admin.2026@kathir.edu,admin,FACULTY_CREATED,Users,161.86.103.187,success,2026-01-21T21:38:53.609Z
test.student.ece.1@kathir.edu,student,LOGIN,Auth,117.226.143.141,failed,2026-05-21T23:10:29.879Z
test.student.ece.7@kathir.edu,student,LOGIN,Auth,143.118.98.221,success,2026-03-11T00:15:36.702Z
test.student.civil.4@kathir.edu,student,SEARCH_PERFORMED,Search,126.68.162.126,failed,2026-03-25T14:56:09.411Z
test.student.aids.5@kathir.edu,student,PASSWORD_CHANGED,Auth,227.182.53.114,failed,2026-04-02T07:59:55.949Z
test.student.cse.6@kathir.edu,student,QUERY_CREATED,HelpDesk,64.105.51.183,success,2026-03-12T10:01:43.504Z
test.student.mech.3@kathir.edu,student,LOGOUT,Auth,235.175.231.183,success,2026-03-01T19:53:10.285Z
test.faculty.mech.1@kathir.edu,faculty,MARKS_UPDATED,Academics,53.212.63.226,success,2026-03-31T16:11:38.049Z
test.student.eee.7@kathir.edu,student,PROFILE_UPDATED,Profile,73.50.167.15,failed,2026-02-28T07:02:16.880Z
test.faculty.civil.2@kathir.edu,faculty,SEARCH_PERFORMED,Search,23.223.110.121,failed,2026-06-06T11:07:42.375Z
test.faculty.cse.5@kathir.edu,faculty,PROFILE_UPDATED,Profile,196.3.118.16,failed,2026-05-09T20:45:30.389Z
test.student.mech.2@kathir.edu,student,LOGIN,Auth,49.118.132.124,success,2026-01-15T18:22:30.645Z
test.student.mech.2@kathir.edu,student,CONVERSATION_CREATED,Messaging,15.28.67.68,success,2026-04-17T10:06:53.222Z
test.student.ece.10@kathir.edu,student,LOGOUT,Auth,167.81.170.211,failed,2026-03-29T08:59:16.062Z
test.student.mech.4@kathir.edu,student,SEARCH_PERFORMED,Search,223.237.229.59,success,2026-04-03T03:21:50.004Z
test.student.mech.2@kathir.edu,student,PASSWORD_CHANGED,Auth,197.197.198.56,success,2026-06-14T19:14:31.767Z
test.faculty.ece.3@kathir.edu,faculty,MESSAGE_SENT,Messaging,161.76.36.117,success,2026-03-16T04:57:12.492Z
test.student.cse.9@kathir.edu,student,LOGIN,Auth,139.177.42.51,success,2026-01-06T19:35:38.178Z
test.faculty.mech.4@kathir.edu,faculty,MARKS_UPLOADED,Academics,124.148.123.104,failed,2026-01-24T03:13:27.140Z
test.faculty.eee.2@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,249.18.47.208,success,2026-05-09T08:17:55.109Z
test.student.cse.10@kathir.edu,student,MESSAGE_SENT,Messaging,79.143.120.16,success,2026-01-04T11:24:50.255Z
test.faculty.ece.5@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,227.62.78.240,success,2026-03-25T20:30:21.900Z
test.student.cse.5@kathir.edu,student,PROFILE_UPDATED,Profile,146.96.168.197,success,2026-01-28T18:28:53.414Z
test.student.mech.7@kathir.edu,student,CONVERSATION_CREATED,Messaging,25.89.203.59,success,2026-04-02T21:47:15.724Z
test.faculty.ece.2@kathir.edu,faculty,PASSWORD_CHANGED,Auth,91.198.210.44,success,2026-03-30T22:46:52.310Z
test.student.civil.4@kathir.edu,student,SEARCH_PERFORMED,Search,93.13.227.103,success,2026-03-31T00:06:51.218Z
test.student.ece.6@kathir.edu,student,LOGOUT,Auth,243.218.248.204,success,2026-03-08T11:19:00.214Z
test.faculty.mech.3@kathir.edu,faculty,MARKS_UPLOADED,Academics,186.142.118.183,success,2026-03-30T14:24:16.436Z
test.student.eee.1@kathir.edu,student,MESSAGE_SENT,Messaging,129.144.15.94,success,2026-04-09T16:54:16.105Z
test.student.cse.9@kathir.edu,student,MESSAGE_SENT,Messaging,128.148.121.99,success,2026-06-30T15:04:18.111Z
test.faculty.aids.2@kathir.edu,faculty,MARKS_UPLOADED,Academics,54.138.153.119,success,2026-04-06T09:11:27.223Z
test.faculty.cse.2@kathir.edu,faculty,LOGIN,Auth,43.239.183.249,success,2026-02-26T21:04:59.185Z
test.student.ece.10@kathir.edu,student,CONVERSATION_CREATED,Messaging,134.2.248.18,success,2026-03-30T02:09:05.320Z
test.student.mech.3@kathir.edu,student,SEARCH_PERFORMED,Search,71.131.27.32,failed,2026-04-06T19:00:42.536Z
test.student.civil.8@kathir.edu,student,CONVERSATION_CREATED,Messaging,111.157.150.123,success,2026-02-20T02:42:48.834Z
test.student.civil.2@kathir.edu,student,CONVERSATION_CREATED,Messaging,151.48.110.230,success,2026-05-28T14:08:29.600Z
test.student.eee.7@kathir.edu,student,CONVERSATION_CREATED,Messaging,74.107.101.188,failed,2026-03-08T22:11:20.872Z
test.student.civil.2@kathir.edu,student,LOGOUT,Auth,21.10.143.217,success,2026-06-04T09:32:05.413Z
test.student.cse.7@kathir.edu,student,CONVERSATION_CREATED,Messaging,53.247.22.78,success,2026-03-10T23:35:37.959Z
test.student.mech.9@kathir.edu,student,CONVERSATION_CREATED,Messaging,233.171.50.83,failed,2026-03-16T01:19:31.127Z
test.student.ece.4@kathir.edu,student,LOGIN,Auth,81.65.21.146,success,2026-04-13T07:56:14.697Z
test.student.civil.5@kathir.edu,student,LOGOUT,Auth,249.244.159.119,success,2026-01-03T03:28:18.384Z
test.student.mech.9@kathir.edu,student,SEARCH_PERFORMED,Search,173.46.116.206,success,2026-05-23T07:09:13.552Z
test.faculty.aids.2@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,154.20.2.42,failed,2026-04-26T23:53:45.779Z
test.admin.2026@kathir.edu,admin,LOGOUT,Auth,8.87.157.207,failed,2026-02-13T14:37:36.800Z
test.student.aids.1@kathir.edu,student,CONVERSATION_CREATED,Messaging,125.141.237.238,success,2026-02-20T21:59:04.489Z
test.faculty.civil.4@kathir.edu,faculty,MESSAGE_SENT,Messaging,248.242.210.185,success,2026-03-03T05:21:27.727Z
test.faculty.civil.5@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,228.26.153.128,success,2026-06-10T04:35:55.651Z
test.student.civil.8@kathir.edu,student,CONVERSATION_CREATED,Messaging,51.58.106.91,success,2026-05-23T17:49:46.811Z
test.student.mech.3@kathir.edu,student,PROFILE_UPDATED,Profile,123.206.0.103,success,2026-03-25T10:00:03.848Z
test.faculty.mech.4@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,109.120.143.47,failed,2026-02-04T13:59:41.180Z
test.faculty.mech.2@kathir.edu,faculty,SEARCH_PERFORMED,Search,3.96.236.177,failed,2026-06-30T06:45:49.797Z
test.student.eee.1@kathir.edu,student,MESSAGE_SENT,Messaging,95.52.94.175,success,2026-02-18T21:44:37.167Z
test.faculty.mech.5@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,126.45.22.3,success,2026-04-27T17:16:44.088Z
test.faculty.mech.1@kathir.edu,faculty,MESSAGE_SENT,Messaging,64.163.6.69,success,2026-05-22T06:39:36.461Z
test.student.ece.2@kathir.edu,student,QUERY_CREATED,HelpDesk,165.234.213.90,failed,2026-05-11T09:49:10.144Z
test.student.eee.10@kathir.edu,student,MESSAGE_SENT,Messaging,151.222.47.30,failed,2026-06-10T04:22:34.435Z
test.student.mech.7@kathir.edu,student,LOGOUT,Auth,204.231.103.251,success,2026-05-17T22:52:22.138Z
test.student.cse.9@kathir.edu,student,PASSWORD_CHANGED,Auth,124.251.195.153,success,2026-02-04T15:22:36.930Z
test.student.cse.4@kathir.edu,student,PROFILE_UPDATED,Profile,66.247.116.202,success,2026-02-16T22:09:16.713Z
test.student.eee.10@kathir.edu,student,MESSAGE_SENT,Messaging,97.121.138.203,success,2026-04-23T12:00:52.446Z
test.student.eee.1@kathir.edu,student,MESSAGE_SENT,Messaging,215.141.243.90,success,2026-05-19T10:41:45.875Z
test.student.mech.5@kathir.edu,student,QUERY_CREATED,HelpDesk,60.69.89.178,success,2026-06-10T14:21:35.375Z
test.student.mech.7@kathir.edu,student,PASSWORD_CHANGED,Auth,151.226.50.146,failed,2026-01-09T18:59:55.807Z
test.faculty.eee.3@kathir.edu,faculty,SEARCH_PERFORMED,Search,26.63.72.94,failed,2026-01-04T20:19:02.458Z
test.student.cse.3@kathir.edu,student,CONVERSATION_CREATED,Messaging,140.24.156.20,failed,2026-05-22T08:29:36.106Z
test.faculty.ece.3@kathir.edu,faculty,MARKS_UPLOADED,Academics,37.60.1.81,success,2026-02-03T13:27:11.388Z
test.student.civil.4@kathir.edu,student,PASSWORD_CHANGED,Auth,245.239.203.89,success,2026-05-24T20:02:29.485Z
test.faculty.mech.5@kathir.edu,faculty,PASSWORD_CHANGED,Auth,234.228.58.135,success,2026-04-08T14:12:02.460Z
test.faculty.eee.5@kathir.edu,faculty,SEARCH_PERFORMED,Search,193.121.182.199,success,2026-05-30T17:16:37.590Z
test.student.cse.10@kathir.edu,student,CONVERSATION_CREATED,Messaging,226.203.60.171,success,2026-04-25T16:53:54.455Z
test.student.aids.5@kathir.edu,student,QUERY_CREATED,HelpDesk,32.152.196.60,success,2026-04-14T21:35:37.545Z
test.faculty.mech.1@kathir.edu,faculty,MESSAGE_SENT,Messaging,145.225.60.249,success,2026-04-16T16:01:03.362Z
test.student.eee.5@kathir.edu,student,MESSAGE_SENT,Messaging,179.84.101.167,success,2026-03-29T22:34:44.817Z
test.student.civil.2@kathir.edu,student,MESSAGE_SENT,Messaging,35.228.15.134,failed,2026-01-06T22:44:32.162Z
test.student.cse.2@kathir.edu,student,PASSWORD_CHANGED,Auth,229.230.116.174,success,2026-02-22T09:00:59.496Z
test.student.mech.1@kathir.edu,student,LOGOUT,Auth,81.145.232.66,success,2026-01-13T12:53:23.334Z
test.faculty.aids.1@kathir.edu,faculty,SEARCH_PERFORMED,Search,177.202.188.224,success,2026-05-26T00:22:43.103Z
test.faculty.aids.2@kathir.edu,faculty,PASSWORD_CHANGED,Auth,0.240.243.223,failed,2026-03-16T06:36:50.049Z
test.student.civil.10@kathir.edu,student,PASSWORD_CHANGED,Auth,172.77.6.16,success,2026-03-13T08:41:32.826Z
test.faculty.eee.5@kathir.edu,faculty,PASSWORD_CHANGED,Auth,31.156.96.219,success,2026-02-21T02:41:45.663Z
test.faculty.aids.3@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,161.249.137.54,failed,2026-02-04T19:01:37.926Z
test.student.civil.2@kathir.edu,student,QUERY_CREATED,HelpDesk,170.195.140.74,success,2026-02-06T22:29:41.679Z
test.faculty.cse.4@kathir.edu,faculty,LOGIN,Auth,115.147.25.241,success,2026-04-22T09:27:25.740Z
test.faculty.aids.1@kathir.edu,faculty,SEARCH_PERFORMED,Search,222.41.145.131,success,2026-02-06T22:54:06.637Z
test.student.eee.8@kathir.edu,student,QUERY_CREATED,HelpDesk,206.180.95.135,success,2026-03-11T00:17:42.462Z
test.student.aids.8@kathir.edu,student,PASSWORD_CHANGED,Auth,189.135.145.116,success,2026-02-21T20:40:46.550Z
test.student.eee.8@kathir.edu,student,QUERY_CREATED,HelpDesk,144.88.25.218,success,2026-03-16T10:47:48.139Z
test.faculty.civil.1@kathir.edu,faculty,EXPORT_REPORT,Reports,91.92.225.213,success,2026-02-12T10:08:56.792Z
test.student.eee.1@kathir.edu,student,CONVERSATION_CREATED,Messaging,180.68.157.145,success,2026-03-10T18:50:50.705Z
test.student.civil.5@kathir.edu,student,PROFILE_UPDATED,Profile,188.51.125.213,success,2026-04-01T00:23:42.465Z
test.student.mech.8@kathir.edu,student,MESSAGE_SENT,Messaging,213.109.213.18,success,2026-03-02T04:53:44.220Z
test.faculty.eee.1@kathir.edu,faculty,MARKS_UPDATED,Academics,195.160.117.193,success,2026-04-29T19:26:40.846Z
test.student.cse.1@kathir.edu,student,LOGOUT,Auth,231.176.155.48,success,2026-02-01T23:14:47.387Z
test.student.mech.10@kathir.edu,student,CONVERSATION_CREATED,Messaging,58.120.163.247,success,2026-01-19T06:29:02.852Z
test.student.aids.7@kathir.edu,student,SEARCH_PERFORMED,Search,137.8.16.230,success,2026-06-19T13:46:04.575Z
test.student.eee.7@kathir.edu,student,PROFILE_UPDATED,Profile,111.206.116.47,success,2026-06-10T21:53:36.130Z
test.student.cse.6@kathir.edu,student,LOGOUT,Auth,16.33.142.148,success,2026-05-31T10:35:58.874Z
test.faculty.ece.3@kathir.edu,faculty,PROFILE_UPDATED,Profile,52.156.129.93,success,2026-06-22T23:00:16.791Z
test.student.mech.1@kathir.edu,student,MESSAGE_SENT,Messaging,115.236.188.0,success,2026-01-17T16:51:54.854Z
test.student.cse.5@kathir.edu,student,PROFILE_UPDATED,Profile,156.120.138.111,success,2026-02-09T21:47:04.564Z
test.faculty.ece.4@kathir.edu,faculty,MESSAGE_SENT,Messaging,4.12.119.184,success,2026-05-26T22:50:05.063Z
test.faculty.aids.4@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,19.51.148.114,failed,2026-02-26T01:47:33.468Z
test.student.aids.9@kathir.edu,student,LOGIN,Auth,232.25.146.0,success,2026-05-14T14:03:27.719Z
test.student.aids.9@kathir.edu,student,SEARCH_PERFORMED,Search,74.207.224.254,failed,2026-03-04T01:32:09.018Z
test.student.cse.6@kathir.edu,student,SEARCH_PERFORMED,Search,206.52.187.198,success,2026-05-27T20:57:11.342Z
test.faculty.eee.4@kathir.edu,faculty,PROFILE_UPDATED,Profile,132.27.186.254,success,2026-02-03T04:12:03.302Z
test.faculty.ece.2@kathir.edu,faculty,LOGOUT,Auth,161.87.219.239,success,2026-04-13T04:48:12.708Z
test.student.aids.3@kathir.edu,student,LOGOUT,Auth,139.236.81.97,success,2026-07-01T10:03:01.295Z
test.student.aids.2@kathir.edu,student,MESSAGE_SENT,Messaging,66.254.178.12,success,2026-04-04T11:44:10.499Z
test.student.mech.4@kathir.edu,student,PASSWORD_CHANGED,Auth,237.11.206.37,success,2026-03-08T22:32:55.277Z
test.student.mech.2@kathir.edu,student,LOGOUT,Auth,211.175.39.9,success,2026-03-20T21:05:30.504Z
test.faculty.ece.1@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,179.92.252.87,success,2026-03-30T16:54:38.021Z
test.faculty.civil.2@kathir.edu,faculty,SEARCH_PERFORMED,Search,36.200.151.48,success,2026-03-20T09:40:44.364Z
test.student.aids.4@kathir.edu,student,LOGOUT,Auth,59.51.14.243,success,2026-05-21T22:24:15.374Z
test.faculty.ece.5@kathir.edu,faculty,PASSWORD_CHANGED,Auth,117.194.203.14,failed,2026-02-11T02:47:56.028Z
test.student.mech.9@kathir.edu,student,CONVERSATION_CREATED,Messaging,4.221.154.51,success,2026-01-17T23:47:39.806Z
test.student.mech.2@kathir.edu,student,MESSAGE_SENT,Messaging,70.156.111.97,success,2026-05-17T22:33:52.126Z
test.student.eee.5@kathir.edu,student,LOGIN,Auth,246.34.105.88,success,2026-01-13T11:59:20.053Z
test.student.ece.1@kathir.edu,student,CONVERSATION_CREATED,Messaging,35.54.191.228,success,2026-04-25T00:17:22.166Z
test.faculty.civil.5@kathir.edu,faculty,SEARCH_PERFORMED,Search,67.153.164.107,success,2026-05-28T17:52:33.923Z
test.student.aids.4@kathir.edu,student,QUERY_CREATED,HelpDesk,128.117.121.241,failed,2026-01-19T07:34:10.836Z
test.faculty.cse.1@kathir.edu,faculty,MARKS_UPDATED,Academics,175.104.16.85,failed,2026-01-19T05:40:37.788Z
test.student.eee.4@kathir.edu,student,PROFILE_UPDATED,Profile,71.254.26.185,success,2026-04-05T22:36:20.792Z
test.faculty.ece.3@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,199.252.191.44,success,2026-05-14T14:31:08.846Z
test.student.ece.3@kathir.edu,student,MESSAGE_SENT,Messaging,173.213.81.149,success,2026-03-20T17:08:03.699Z
test.faculty.mech.4@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,133.10.250.131,success,2026-02-12T03:00:45.229Z
test.admin.2026@kathir.edu,admin,SEARCH_PERFORMED,Search,110.191.141.95,failed,2026-05-27T12:54:44.649Z
test.student.civil.7@kathir.edu,student,LOGOUT,Auth,157.27.104.228,success,2026-03-05T10:41:04.656Z
test.student.cse.2@kathir.edu,student,MESSAGE_SENT,Messaging,205.26.46.83,success,2026-04-27T10:36:41.378Z
test.faculty.mech.2@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,85.211.70.209,failed,2026-01-28T00:45:36.273Z
test.student.aids.9@kathir.edu,student,MESSAGE_SENT,Messaging,250.28.228.150,success,2026-03-12T04:30:51.772Z
test.student.civil.4@kathir.edu,student,PROFILE_UPDATED,Profile,119.149.60.242,success,2026-02-25T08:38:14.637Z
test.student.eee.5@kathir.edu,student,PASSWORD_CHANGED,Auth,138.165.15.89,success,2026-05-28T06:30:42.175Z
test.faculty.civil.4@kathir.edu,faculty,MARKS_UPDATED,Academics,153.91.211.208,success,2026-06-10T20:17:47.384Z
test.student.aids.10@kathir.edu,student,CONVERSATION_CREATED,Messaging,124.248.204.4,failed,2026-04-02T20:02:36.083Z
test.faculty.aids.5@kathir.edu,faculty,MESSAGE_SENT,Messaging,67.222.175.182,success,2026-04-29T13:40:06.385Z
test.student.aids.4@kathir.edu,student,CONVERSATION_CREATED,Messaging,30.72.110.40,success,2026-05-13T23:05:39.240Z
test.faculty.aids.1@kathir.edu,faculty,EXPORT_REPORT,Reports,219.124.178.47,success,2026-03-05T18:06:38.352Z
test.faculty.eee.2@kathir.edu,faculty,MESSAGE_SENT,Messaging,152.111.14.241,success,2026-05-26T04:36:52.891Z
test.student.ece.7@kathir.edu,student,LOGIN,Auth,212.244.30.151,success,2026-03-27T15:11:39.314Z
test.student.aids.3@kathir.edu,student,LOGIN,Auth,55.42.96.88,success,2026-01-27T05:49:10.878Z
test.student.aids.7@kathir.edu,student,MESSAGE_SENT,Messaging,77.230.15.180,failed,2026-03-12T14:36:24.922Z
test.student.cse.4@kathir.edu,student,MESSAGE_SENT,Messaging,232.105.93.252,success,2026-06-02T22:11:10.574Z
test.student.cse.8@kathir.edu,student,PASSWORD_CHANGED,Auth,27.249.64.87,failed,2026-06-30T22:38:16.242Z
test.student.ece.2@kathir.edu,student,QUERY_CREATED,HelpDesk,191.16.123.139,success,2026-03-09T03:23:22.256Z
test.student.ece.5@kathir.edu,student,LOGIN,Auth,17.184.121.234,success,2026-01-12T04:32:14.880Z
test.student.eee.5@kathir.edu,student,MESSAGE_SENT,Messaging,82.238.115.130,success,2026-05-03T13:25:16.911Z
test.faculty.civil.4@kathir.edu,faculty,MESSAGE_SENT,Messaging,238.85.111.194,success,2026-03-28T13:18:56.901Z
test.student.eee.9@kathir.edu,student,MESSAGE_SENT,Messaging,61.85.12.8,success,2026-03-13T03:53:46.946Z
test.faculty.aids.3@kathir.edu,faculty,MARKS_UPDATED,Academics,173.66.14.66,success,2026-01-02T16:20:59.632Z
test.student.civil.3@kathir.edu,student,LOGIN,Auth,154.74.32.212,success,2026-02-13T07:13:15.970Z
test.student.eee.5@kathir.edu,student,QUERY_CREATED,HelpDesk,243.134.130.232,success,2026-03-17T09:37:02.591Z
test.student.aids.1@kathir.edu,student,LOGOUT,Auth,154.93.5.191,success,2026-06-29T10:14:40.642Z
test.student.eee.4@kathir.edu,student,LOGIN,Auth,52.19.112.86,success,2026-04-16T00:16:53.119Z
test.student.eee.1@kathir.edu,student,SEARCH_PERFORMED,Search,38.67.147.223,success,2026-03-06T05:55:54.488Z
test.student.eee.3@kathir.edu,student,MESSAGE_SENT,Messaging,170.175.37.171,failed,2026-06-27T20:44:54.105Z
test.faculty.civil.4@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,125.85.114.178,success,2026-04-25T06:20:28.979Z
test.faculty.eee.1@kathir.edu,faculty,LOGIN,Auth,145.224.113.71,success,2026-04-25T16:59:41.882Z
test.faculty.cse.2@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,245.113.222.104,failed,2026-06-10T08:17:23.521Z
test.student.mech.4@kathir.edu,student,LOGIN,Auth,19.164.69.103,success,2026-05-23T10:26:11.419Z
test.student.aids.8@kathir.edu,student,CONVERSATION_CREATED,Messaging,164.133.9.132,success,2026-02-15T15:35:46.907Z
test.student.civil.1@kathir.edu,student,PASSWORD_CHANGED,Auth,74.218.131.140,failed,2026-06-04T20:15:56.533Z
test.student.civil.9@kathir.edu,student,MESSAGE_SENT,Messaging,21.28.92.253,success,2026-04-01T18:00:03.265Z
test.student.ece.9@kathir.edu,student,QUERY_CREATED,HelpDesk,100.55.38.181,success,2026-02-09T04:42:44.214Z
test.student.civil.6@kathir.edu,student,QUERY_CREATED,HelpDesk,2.100.146.172,success,2026-02-08T01:04:42.384Z
test.student.mech.2@kathir.edu,student,LOGIN,Auth,119.69.102.59,failed,2026-01-05T06:16:56.787Z
test.student.aids.9@kathir.edu,student,SEARCH_PERFORMED,Search,182.76.7.136,success,2026-04-01T11:12:05.795Z
test.faculty.mech.4@kathir.edu,faculty,SEARCH_PERFORMED,Search,97.93.49.183,success,2026-03-14T11:14:46.701Z
test.faculty.cse.5@kathir.edu,faculty,EXPORT_REPORT,Reports,209.93.83.236,failed,2026-03-03T07:12:04.244Z
test.student.cse.1@kathir.edu,student,LOGOUT,Auth,81.26.116.209,success,2026-05-24T18:26:33.087Z
test.student.cse.9@kathir.edu,student,PASSWORD_CHANGED,Auth,79.97.47.6,success,2026-02-10T01:47:04.735Z
test.faculty.ece.4@kathir.edu,faculty,MARKS_UPLOADED,Academics,143.30.90.7,success,2026-03-28T15:00:50.008Z
test.student.cse.4@kathir.edu,student,QUERY_CREATED,HelpDesk,251.76.118.248,failed,2026-01-19T08:57:05.655Z
test.student.ece.9@kathir.edu,student,QUERY_CREATED,HelpDesk,25.129.91.183,success,2026-02-04T08:59:52.791Z
test.student.mech.5@kathir.edu,student,CONVERSATION_CREATED,Messaging,230.22.88.6,success,2026-04-16T13:57:37.725Z
test.student.eee.5@kathir.edu,student,PROFILE_UPDATED,Profile,63.119.171.44,success,2026-06-25T11:24:24.439Z
test.student.eee.8@kathir.edu,student,SEARCH_PERFORMED,Search,239.206.175.54,success,2026-03-19T18:06:39.938Z
test.student.aids.4@kathir.edu,student,LOGIN,Auth,203.94.225.235,success,2026-06-27T20:09:05.746Z
test.student.eee.7@kathir.edu,student,CONVERSATION_CREATED,Messaging,21.180.224.207,success,2026-06-16T23:26:08.442Z
test.student.ece.4@kathir.edu,student,PASSWORD_CHANGED,Auth,46.163.35.219,failed,2026-03-20T01:26:35.757Z
test.faculty.aids.3@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,188.160.80.136,success,2026-05-12T11:46:45.826Z
test.faculty.aids.4@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,23.111.137.182,success,2026-05-07T05:29:58.981Z
test.student.aids.7@kathir.edu,student,QUERY_CREATED,HelpDesk,4.31.212.105,success,2026-01-21T04:24:08.477Z
test.student.civil.8@kathir.edu,student,SEARCH_PERFORMED,Search,192.6.206.182,success,2026-05-25T21:50:08.534Z
test.student.cse.6@kathir.edu,student,CONVERSATION_CREATED,Messaging,123.228.169.138,failed,2026-06-06T15:28:56.766Z
test.student.mech.8@kathir.edu,student,CONVERSATION_CREATED,Messaging,220.81.44.223,success,2026-02-22T09:24:35.806Z
